gene_stable_id,gene_type,gene_name,hgnc_name,hgnc_id
ENSG00000116675,protein_coding,DNAJC6,DNAJC6,HGNC:15469
ENSG00000242770,lncRNA,CD200R1L-AS1,CD200R1L-AS1,HGNC:54071
ENSG00000241754,lncRNA,,,
ENSG00000257272,lncRNA,,,
ENSG00000225002,lncRNA,,,
ENSG00000257307,processed_pseudogene,,,
ENSG00000229297,lncRNA,,,
ENSG00000277889,miRNA,MIR8081,MIR8081,HGNC:50123
ENSG00000257614,lncRNA,,,
ENSG00000237062,lncRNA,,,
ENSG00000176243,processed_pseudogene,CDV3P1,CDV3P1,HGNC:42387
ENSG00000257720,processed_pseudogene,ILF2P2,ILF2P2,HGNC:44696
ENSG00000200131,misc_RNA,RN7SKP77,RN7SKP77,HGNC:45801
ENSG00000257826,lncRNA,,,
ENSG00000228143,processed_pseudogene,,,
ENSG00000212276,rRNA_pseudogene,RNA5SP292,RNA5SP292,HGNC:43192
ENSG00000148143,protein_coding,ZNF462,ZNF462,HGNC:21684
ENSG00000022976,protein_coding,ZNF839,ZNF839,HGNC:20345
ENSG00000239589,lncRNA,LINC00879,LINC00879,HGNC:48566
ENSG00000262899,lncRNA,,,
ENSG00000262316,processed_pseudogene,,,
ENSG00000168158,protein_coding,OR2C1,OR2C1,HGNC:8242
ENSG00000285329,protein_coding,,,
ENSG00000275759,lncRNA,,,
ENSG00000255965,processed_pseudogene,,,
ENSG00000274427,lncRNA,,,
ENSG00000262118,processed_pseudogene,MTCO1P28,MTCO1P28,HGNC:52093
ENSG00000261650,lncRNA,,,
ENSG00000263177,processed_pseudogene,MTND1P8,MTND1P8,HGNC:42100
ENSG00000257220,processed_pseudogene,PRXL2AP1,PRXL2AP1,HGNC:52407
ENSG00000232196,protein_coding,MTRNR2L4,MTRNR2L4,HGNC:37161
ENSG00000255856,lncRNA,,,
ENSG00000272431,lncRNA,ZNF454-DT,ZNF454-DT,HGNC:55213
ENSG00000287203,lncRNA,,,
ENSG00000256804,processed_pseudogene,,,
ENSG00000145882,protein_coding,PCYOX1L,PCYOX1L,HGNC:28477
ENSG00000103343,protein_coding,ZNF174,ZNF174,HGNC:12963
ENSG00000280024,TEC,,,
ENSG00000256971,lncRNA,LINC00508,LINC00508,HGNC:43559
ENSG00000275212,lncRNA,LINC02826,LINC02826,HGNC:54357
ENSG00000280398,TEC,,,
ENSG00000257847,processed_pseudogene,LSM3P2,LSM3P2,HGNC:44347
ENSG00000284687,transcribed_unprocessed_pseudogene,,,
ENSG00000257199,processed_pseudogene,,,
ENSG00000234639,processed_pseudogene,,,
ENSG00000279480,TEC,,,
ENSG00000256223,protein_coding,ZNF10,ZNF10,HGNC:12879
ENSG00000196937,protein_coding,FAM3C,FAM3C,HGNC:18664
ENSG00000167981,protein_coding,ZNF597,ZNF597,HGNC:26573
ENSG00000162433,protein_coding,AK4,AK4,HGNC:363
ENSG00000250406,lncRNA,,,
ENSG00000272085,lncRNA,,,
ENSG00000270883,lncRNA,,,
ENSG00000243175,transcribed_processed_pseudogene,RPSAP36,RPSAP36,HGNC:35727
ENSG00000279698,TEC,,,
ENSG00000271494,processed_pseudogene,,,
ENSG00000249297,lncRNA,LINC02174,LINC02174,HGNC:53037
ENSG00000152377,protein_coding,SPOCK1,SPOCK1,HGNC:11251
ENSG00000248872,lncRNA,LINC02431,LINC02431,HGNC:53362
ENSG00000181097,lncRNA,LINC02878,LINC02878,HGNC:54524
ENSG00000255181,protein_coding,CCDC166,CCDC166,HGNC:41910
ENSG00000254574,lncRNA,,,
ENSG00000231562,processed_pseudogene,,,
ENSG00000227358,processed_pseudogene,,,
ENSG00000268926,lncRNA,,,
ENSG00000124224,transcribed_unprocessed_pseudogene,PPP4R1L,PPP4R1L,HGNC:15755
ENSG00000230268,protein_coding,SSU72P8,SSU72P8,HGNC:43627
ENSG00000252847,snRNA,RNU2-46P,RNU2-46P,HGNC:48539
ENSG00000199202,rRNA_pseudogene,RNA5SP289,RNA5SP289,HGNC:43189
ENSG00000122390,protein_coding,NAA60,NAA60,HGNC:25875
ENSG00000237631,processed_pseudogene,PARK7P2,PARK7P2,HGNC:55067
ENSG00000237212,lncRNA,,,
ENSG00000181085,protein_coding,MAPK15,MAPK15,HGNC:24667
ENSG00000004838,protein_coding,ZMYND10,ZMYND10,HGNC:19412
ENSG00000275743,TR_V_gene,TRBV14,TRBV14,HGNC:12189
ENSG00000081800,protein_coding,SLC13A1,SLC13A1,HGNC:10916
ENSG00000201938,misc_RNA,Y_RNA,,
ENSG00000275465,lncRNA,,,
ENSG00000287187,lncRNA,,,
ENSG00000248958,processed_pseudogene,ZSWIM5P3,ZSWIM5P3,HGNC:43770
ENSG00000248668,lncRNA,OXCT1-AS1,OXCT1-AS1,HGNC:40423
ENSG00000224546,processed_pseudogene,EIF4BP3,EIF4BP3,HGNC:37936
ENSG00000231678,lncRNA,,,
ENSG00000231810,processed_pseudogene,RPL36AP35,RPL36AP35,HGNC:35639
ENSG00000213556,processed_pseudogene,,,
ENSG00000270669,processed_pseudogene,,,
ENSG00000214892,processed_pseudogene,USP8P1,USP8P1,HGNC:13987
ENSG00000148156,protein_coding,ACTL7B,ACTL7B,HGNC:162
ENSG00000248202,lncRNA,LINC02234,LINC02234,HGNC:53105
ENSG00000227939,processed_pseudogene,RPL3P2,RPL3P2,HGNC:17834
ENSG00000213625,protein_coding,LEPROT,LEPROT,HGNC:29477
ENSG00000154447,protein_coding,SH3RF1,SH3RF1,HGNC:17650
ENSG00000231402,processed_pseudogene,WASF5P,WASF5P,HGNC:21665
ENSG00000256166,lncRNA,LINC02571,LINC02571,HGNC:53630
ENSG00000229836,unprocessed_pseudogene,,,
ENSG00000187003,protein_coding,ACTL7A,ACTL7A,HGNC:161
ENSG00000277402,miRNA,MIR6891,MIR6891,HGNC:50243
ENSG00000271581,unprocessed_pseudogene,,,
ENSG00000285647,lncRNA,,,
ENSG00000100949,protein_coding,RABGGTA,RABGGTA,HGNC:9795
ENSG00000179751,protein_coding,SYCN,SYCN,HGNC:18442
ENSG00000201658,snRNA,RNU6-283P,RNU6-283P,HGNC:47246
ENSG00000230994,processed_pseudogene,FGFR3P1,FGFR3P1,HGNC:21664
ENSG00000223702,processed_pseudogene,ZDHHC20P2,ZDHHC20P2,HGNC:33457
ENSG00000225851,unprocessed_pseudogene,HLA-S,HLA-S,HGNC:19395
ENSG00000237107,processed_pseudogene,,,
ENSG00000113520,protein_coding,IL4,IL4,HGNC:6014
ENSG00000187912,protein_coding,CLEC17A,CLEC17A,HGNC:34520
ENSG00000024048,protein_coding,UBR2,UBR2,HGNC:21289
ENSG00000070061,protein_coding,ELP1,ELP1,HGNC:5959
ENSG00000227207,processed_pseudogene,RPL31P12,RPL31P12,HGNC:35546
ENSG00000227016,lncRNA,LINC02796,LINC02796,HGNC:27918
ENSG00000257918,lncRNA,,,
ENSG00000233664,processed_pseudogene,NDUFS5P3,NDUFS5P3,HGNC:44041
ENSG00000256115,lncRNA,LINC02443,LINC02443,HGNC:53375
ENSG00000237928,lncRNA,NFIA-AS2,NFIA-AS2,HGNC:40401
ENSG00000170390,protein_coding,DCLK2,DCLK2,HGNC:19002
ENSG00000226962,processed_pseudogene,RAC1P6,RAC1P6,HGNC:42006
ENSG00000283444,unitary_pseudogene,GPR141BP,GPR141BP,HGNC:53813
ENSG00000158966,protein_coding,CACHD1,CACHD1,HGNC:29314
ENSG00000179603,protein_coding,GRM8,GRM8,HGNC:4600
ENSG00000254548,lncRNA,,,
ENSG00000180921,protein_coding,FAM83H,FAM83H,HGNC:24797
ENSG00000282964,lncRNA,,,
ENSG00000241656,processed_pseudogene,UBA52P7,UBA52P7,HGNC:36615
ENSG00000206848,snRNA,RNU6-890P,RNU6-890P,HGNC:47853
ENSG00000112619,protein_coding,PRPH2,PRPH2,HGNC:9942
ENSG00000018236,protein_coding,CNTN1,CNTN1,HGNC:2171
ENSG00000265660,miRNA,MIR4664,MIR4664,HGNC:41777
ENSG00000254973,lncRNA,,,
ENSG00000213435,processed_pseudogene,ATP6V0CP3,ATP6V0CP3,HGNC:40001
ENSG00000124659,protein_coding,TBCC,TBCC,HGNC:11580
ENSG00000271765,misc_RNA,RN7SKP299,RN7SKP299,HGNC:46023
ENSG00000180900,protein_coding,SCRIB,SCRIB,HGNC:30377
ENSG00000272189,lncRNA,,,
ENSG00000152705,protein_coding,CATSPER3,CATSPER3,HGNC:20819
ENSG00000197442,protein_coding,MAP3K5,MAP3K5,HGNC:6857
ENSG00000153266,protein_coding,FEZF2,FEZF2,HGNC:13506
ENSG00000198369,protein_coding,SPRED2,SPRED2,HGNC:17722
ENSG00000283776,protein_coding,TAF11L13,TAF11L13,HGNC:53856
ENSG00000074219,protein_coding,TEAD2,TEAD2,HGNC:11715
ENSG00000174403,lncRNA,MIR1-1HG-AS1,MIR1-1HG-AS1,HGNC:26393
ENSG00000073584,protein_coding,SMARCE1,SMARCE1,HGNC:11109
ENSG00000163617,protein_coding,CCDC191,CCDC191,HGNC:29272
ENSG00000155511,protein_coding,GRIA1,GRIA1,HGNC:4571
ENSG00000235590,lncRNA,GNAS-AS1,GNAS-AS1,HGNC:24872
ENSG00000279082,lncRNA,LINC01727,LINC01727,HGNC:52515
ENSG00000213703,processed_pseudogene,,,
ENSG00000203965,protein_coding,EFCAB7,EFCAB7,HGNC:29379
ENSG00000234263,lncRNA,MAP3K5-AS1,MAP3K5-AS1,HGNC:40358
ENSG00000212242,rRNA_pseudogene,RNA5SP219,RNA5SP219,HGNC:43119
ENSG00000286646,lncRNA,,,
ENSG00000226666,processed_pseudogene,HSPA9P1,HSPA9P1,HGNC:24915
ENSG00000112357,protein_coding,PEX7,PEX7,HGNC:8860
ENSG00000224899,lncRNA,LINC02830,LINC02830,HGNC:54363
ENSG00000223566,unprocessed_pseudogene,TNRC18P2,TNRC18P2,HGNC:34014
ENSG00000287091,lncRNA,,,
ENSG00000162944,protein_coding,RFTN2,RFTN2,HGNC:26402
ENSG00000214194,protein_coding,SMIM30,SMIM30,HGNC:48953
ENSG00000230492,lncRNA,,,
ENSG00000223479,lncRNA,LINC02238,LINC02238,HGNC:53116
ENSG00000233674,processed_pseudogene,,,
ENSG00000228705,lncRNA,LINC00659,LINC00659,HGNC:44316
ENSG00000153898,protein_coding,MCOLN2,MCOLN2,HGNC:13357
ENSG00000238102,lncRNA,,,
ENSG00000261462,lncRNA,,,
ENSG00000225583,processed_pseudogene,,,
ENSG00000228812,lncRNA,LAMA5-AS1,LAMA5-AS1,HGNC:40334
ENSG00000287574,lncRNA,,,
ENSG00000211745,TR_V_gene,TRBV4-2,TRBV4-2,HGNC:12216
ENSG00000289590,lncRNA,,,
ENSG00000227906,lncRNA,SNAP25-AS1,SNAP25-AS1,HGNC:44312
ENSG00000183166,protein_coding,CALN1,CALN1,HGNC:13248
ENSG00000115866,protein_coding,DARS1,DARS1,HGNC:2678
ENSG00000138472,protein_coding,GUCA1C,GUCA1C,HGNC:4680
ENSG00000201807,snoRNA,,,
ENSG00000213109,transcribed_processed_pseudogene,,,
ENSG00000251488,lncRNA,,,
ENSG00000225652,lncRNA,KCNMA1-AS3,KCNMA1-AS3,HGNC:51215
ENSG00000287441,lncRNA,,,
ENSG00000182747,protein_coding,SLC35D3,SLC35D3,HGNC:15621
ENSG00000153147,protein_coding,SMARCA5,SMARCA5,HGNC:11101
ENSG00000165471,protein_coding,MBL2,MBL2,HGNC:6922
ENSG00000207247,misc_RNA,Y_RNA,,
ENSG00000230350,processed_pseudogene,RPL35AP3,RPL35AP3,HGNC:21117
ENSG00000225391,lncRNA,NHEG1,,
ENSG00000285230,lncRNA,RALY-AS1,RALY-AS1,HGNC:50743
ENSG00000235399,lncRNA,,,
ENSG00000241815,processed_pseudogene,,,
ENSG00000242574,protein_coding,HLA-DMB,HLA-DMB,HGNC:4935
ENSG00000239388,protein_coding,ASB14,ASB14,HGNC:19766
ENSG00000289329,lncRNA,,,
ENSG00000223891,lncRNA,OSER1-DT,OSER1-DT,HGNC:48585
ENSG00000287568,lncRNA,,,
ENSG00000128536,protein_coding,CDHR3,CDHR3,HGNC:26308
ENSG00000234684,lncRNA,SDCBP2-AS1,SDCBP2-AS1,HGNC:44314
ENSG00000023839,protein_coding,ABCC2,ABCC2,HGNC:53
ENSG00000233290,lncRNA,,,
ENSG00000117069,protein_coding,ST6GALNAC5,ST6GALNAC5,HGNC:19342
ENSG00000248993,protein_coding,,,
ENSG00000224397,lncRNA,PELATON,PELATON,HGNC:50328
ENSG00000204257,protein_coding,HLA-DMA,HLA-DMA,HGNC:4934
ENSG00000218754,processed_pseudogene,RPL18AP8,RPL18AP8,HGNC:36984
ENSG00000234737,processed_pseudogene,KRT18P15,KRT18P15,HGNC:32449
ENSG00000080200,protein_coding,CRYBG3,CRYBG3,HGNC:34427
ENSG00000288843,lncRNA,,,
ENSG00000282826,transcribed_unprocessed_pseudogene,FRG1CP,FRG1CP,HGNC:51762
ENSG00000286918,lncRNA,,,
ENSG00000228734,lncRNA,,,
ENSG00000125703,protein_coding,ATG4C,ATG4C,HGNC:16040
ENSG00000100796,protein_coding,PPP4R3A,PPP4R3A,HGNC:20219
ENSG00000236307,processed_pseudogene,EEF1E1P1,EEF1E1P1,HGNC:51459
ENSG00000229781,processed_pseudogene,RRN3P4,RRN3P4,HGNC:54536
ENSG00000144810,protein_coding,COL8A1,COL8A1,HGNC:2215
ENSG00000259668,lncRNA,,,
ENSG00000215208,processed_pseudogene,KRT18P60,KRT18P60,HGNC:48887
ENSG00000223837,lncRNA,,,
ENSG00000231898,lncRNA,MYO3B-AS1,MYO3B-AS1,HGNC:40713
ENSG00000263756,lncRNA,,,
ENSG00000257604,processed_pseudogene,,,
ENSG00000279193,TEC,,,
ENSG00000250354,lncRNA,,,
ENSG00000257345,lncRNA,LINC02413,LINC02413,HGNC:53342
ENSG00000251598,lncRNA,,,
ENSG00000104112,protein_coding,SCG3,SCG3,HGNC:13707
ENSG00000279703,TEC,,,
ENSG00000250560,processed_pseudogene,,,
ENSG00000204256,protein_coding,BRD2,BRD2,HGNC:1103
ENSG00000084112,protein_coding,SSH1,SSH1,HGNC:30579
ENSG00000121210,protein_coding,TMEM131L,TMEM131L,HGNC:29146
ENSG00000230052,unprocessed_pseudogene,MTND3P2,MTND3P2,HGNC:42142
ENSG00000223886,processed_pseudogene,,,
ENSG00000231295,lncRNA,,,
ENSG00000006453,protein_coding,BAIAP2L1,BAIAP2L1,HGNC:21649
ENSG00000243696,protein_coding,,,
ENSG00000272597,lncRNA,,,
ENSG00000287378,lncRNA,,,
ENSG00000128534,protein_coding,LSM8,LSM8,HGNC:20471
ENSG00000218018,lncRNA,RBM38-AS1,RBM38-AS1,HGNC:40725
ENSG00000178660,processed_pseudogene,ARMC10P1,ARMC10P1,HGNC:43646
ENSG00000259974,lncRNA,LINC00261,LINC00261,HGNC:16189
ENSG00000263212,lncRNA,,,
ENSG00000273776,miRNA,MIR6126,MIR6126,HGNC:50099
ENSG00000215131,protein_coding,C16orf90,C16orf90,HGNC:34455
ENSG00000163608,protein_coding,NEPRO,NEPRO,HGNC:24496
ENSG00000189014,unprocessed_pseudogene,SHLD2P3,SHLD2P3,HGNC:34038
ENSG00000276544,misc_RNA,RN7SL453P,RN7SL453P,HGNC:46469
ENSG00000174365,lncRNA,SNHG11,SNHG11,HGNC:25046
ENSG00000226964,processed_pseudogene,RHEBP2,RHEBP2,HGNC:44991
ENSG00000259241,lncRNA,,,
ENSG00000163083,protein_coding,INHBB,INHBB,HGNC:6067
ENSG00000276850,lncRNA,,,
ENSG00000240311,processed_pseudogene,,,
ENSG00000259296,lncRNA,,,
ENSG00000285041,lncRNA,,,
ENSG00000185839,processed_pseudogene,,,
ENSG00000140280,protein_coding,LYSMD2,LYSMD2,HGNC:28571
ENSG00000285808,lncRNA,LINC02797,LINC02797,HGNC:54320
ENSG00000275678,lncRNA,,,
ENSG00000264717,protein_coding,NPY4R2,NPY4R2,HGNC:52383
ENSG00000229440,processed_pseudogene,,,
ENSG00000234144,processed_pseudogene,COX6CP13,COX6CP13,HGNC:49365
ENSG00000224746,lncRNA,,,
ENSG00000226891,lncRNA,LINC01359,LINC01359,HGNC:50591
ENSG00000103351,protein_coding,CLUAP1,CLUAP1,HGNC:19009
ENSG00000167646,protein_coding,DNAAF3,DNAAF3,HGNC:30492
ENSG00000106086,protein_coding,PLEKHA8,PLEKHA8,HGNC:30037
ENSG00000144320,protein_coding,LNPK,LNPK,HGNC:21610
ENSG00000273760,lncRNA,,,
ENSG00000276430,protein_coding,FAM25C,FAM25C,HGNC:23586
ENSG00000213540,processed_pseudogene,TXN2P1,TXN2P1,HGNC:54554
ENSG00000277670,unprocessed_pseudogene,,,
ENSG00000227466,lncRNA,PDE4B-AS1,PDE4B-AS1,HGNC:40437
ENSG00000259377,lncRNA,,,
ENSG00000201548,misc_RNA,Y_RNA,,
ENSG00000204022,protein_coding,LIPJ,LIPJ,HGNC:21773
ENSG00000154007,protein_coding,ASB17,ASB17,HGNC:19769
ENSG00000198838,protein_coding,RYR3,RYR3,HGNC:10485
ENSG00000225242,processed_pseudogene,COX6B1P7,COX6B1P7,HGNC:37677
ENSG00000230498,lncRNA,,,
ENSG00000229554,processed_pseudogene,RPL21P24,RPL21P24,HGNC:35702
ENSG00000285782,lncRNA,,,
ENSG00000237205,processed_pseudogene,RPL7P34,RPL7P34,HGNC:36181
ENSG00000177600,protein_coding,RPLP2,RPLP2,HGNC:10377
ENSG00000182333,protein_coding,LIPF,LIPF,HGNC:6622
ENSG00000162618,protein_coding,ADGRL4,ADGRL4,HGNC:20822
ENSG00000279704,TEC,,,
ENSG00000277011,lncRNA,,,
ENSG00000257991,processed_pseudogene,,,
ENSG00000089022,protein_coding,MAPKAPK5,MAPKAPK5,HGNC:6889
ENSG00000140009,protein_coding,ESR2,ESR2,HGNC:3468
ENSG00000286164,lncRNA,,,
ENSG00000272406,lncRNA,,,
ENSG00000213940,processed_pseudogene,,,
ENSG00000284224,miRNA,MIR937,MIR937,HGNC:33680
ENSG00000253236,lncRNA,LINC02143,LINC02143,HGNC:53003
ENSG00000251243,processed_pseudogene,,,
ENSG00000179950,protein_coding,PUF60,PUF60,HGNC:17042
ENSG00000254333,lncRNA,NDST1-AS1,NDST1-AS1,HGNC:52899
ENSG00000199785,snoRNA,SNORA52,SNORA52,HGNC:32645
ENSG00000177666,protein_coding,PNPLA2,PNPLA2,HGNC:30802
ENSG00000287292,lncRNA,,,
ENSG00000243929,processed_pseudogene,,,
ENSG00000250665,lncRNA,,,
ENSG00000250126,lncRNA,,,
ENSG00000109436,protein_coding,TBC1D9,TBC1D9,HGNC:21710
ENSG00000133706,protein_coding,LARS1,LARS1,HGNC:6512
ENSG00000065000,protein_coding,AP3D1,AP3D1,HGNC:568
ENSG00000234645,processed_pseudogene,YWHAEP5,YWHAEP5,HGNC:49439
ENSG00000270289,processed_pseudogene,,,
ENSG00000271408,processed_pseudogene,NAPGP1,NAPGP1,HGNC:45165
ENSG00000226358,processed_pseudogene,KRT8P38,KRT8P38,HGNC:39872
ENSG00000235150,processed_pseudogene,RCBTB2P1,RCBTB2P1,HGNC:45167
ENSG00000173239,protein_coding,LIPM,LIPM,HGNC:23455
ENSG00000178662,protein_coding,CSRNP3,CSRNP3,HGNC:30729
ENSG00000286253,lncRNA,,,
ENSG00000251249,lncRNA,,,
ENSG00000145423,protein_coding,SFRP2,SFRP2,HGNC:10777
ENSG00000120805,protein_coding,ARL1,ARL1,HGNC:692
ENSG00000278942,TEC,,,
ENSG00000248574,processed_pseudogene,ADAM20P2,ADAM20P2,HGNC:43901
ENSG00000285713,protein_coding,,,
ENSG00000178503,processed_pseudogene,NECAP1P1,NECAP1P1,HGNC:43912
ENSG00000167984,protein_coding,NLRC3,NLRC3,HGNC:29889
ENSG00000185477,protein_coding,GPRIN3,GPRIN3,HGNC:27733
ENSG00000269955,protein_coding,FMC1-LUC7L2,FMC1-LUC7L2,HGNC:44671
ENSG00000204020,protein_coding,LIPN,LIPN,HGNC:23452
ENSG00000230618,processed_pseudogene,H3P12,H3P12,HGNC:42873
ENSG00000251162,processed_pseudogene,,,
ENSG00000170017,protein_coding,ALCAM,ALCAM,HGNC:400
ENSG00000249542,processed_pseudogene,EEF1A1P21,EEF1A1P21,HGNC:37894
ENSG00000200887,snRNA,RNU6-598P,RNU6-598P,HGNC:47561
ENSG00000230125,processed_pseudogene,EEF1A1P39,EEF1A1P39,HGNC:37917
ENSG00000259994,lncRNA,,,
ENSG00000234223,lncRNA,,,
ENSG00000285824,lncRNA,,,
ENSG00000250833,unprocessed_pseudogene,DNM1P17,DNM1P17,HGNC:21134
ENSG00000271096,processed_pseudogene,SUMO2P14,SUMO2P14,HGNC:49352
ENSG00000241621,unprocessed_pseudogene,GOLGA2P6,GOLGA2P6,HGNC:44948
ENSG00000174780,protein_coding,SRP72,SRP72,HGNC:11303
ENSG00000103200,processed_pseudogene,,,
ENSG00000226671,processed_pseudogene,,,
ENSG00000239625,misc_RNA,RN7SL241P,RN7SL241P,HGNC:46257
ENSG00000284277,miRNA,MIR7162,MIR7162,HGNC:50189
ENSG00000270516,processed_pseudogene,,,
ENSG00000214434,processed_pseudogene,NIFKP1,NIFKP1,HGNC:44949
ENSG00000286300,lncRNA,,,
ENSG00000235679,processed_pseudogene,,,
ENSG00000224473,processed_pseudogene,CCND3P1,CCND3P1,HGNC:1586
ENSG00000107968,protein_coding,MAP3K8,MAP3K8,HGNC:6860
ENSG00000105967,protein_coding,TFEC,TFEC,HGNC:11754
ENSG00000226331,processed_pseudogene,RPL23AP28,RPL23AP28,HGNC:36727
ENSG00000255108,lncRNA,,,
ENSG00000229127,lncRNA,KANSL1L-AS1,KANSL1L-AS1,HGNC:41139
ENSG00000169607,protein_coding,CKAP2L,CKAP2L,HGNC:26877
ENSG00000177685,protein_coding,CRACR2B,CRACR2B,HGNC:28703
ENSG00000224493,processed_pseudogene,,,
ENSG00000131233,protein_coding,GJA9,GJA9,HGNC:19155
ENSG00000272371,lncRNA,,,
ENSG00000287647,lncRNA,,,
ENSG00000229225,lncRNA,,,
ENSG00000230863,transcribed_processed_pseudogene,,,
ENSG00000213778,processed_pseudogene,HNRNPA1P32,HNRNPA1P32,HGNC:44958
ENSG00000287420,lncRNA,,,
ENSG00000271576,lncRNA,PRKACB-DT,PRKACB-DT,HGNC:55245
ENSG00000228800,lncRNA,,,
ENSG00000239744,misc_RNA,RN7SL63P,RN7SL63P,HGNC:46079
ENSG00000213560,processed_pseudogene,,,
ENSG00000230298,lncRNA,,,
ENSG00000285630,lncRNA,,,
ENSG00000287224,lncRNA,,,
ENSG00000226734,processed_pseudogene,SNRPGP12,SNRPGP12,HGNC:39331
ENSG00000225598,lncRNA,,,
ENSG00000228417,lncRNA,,,
ENSG00000214067,processed_pseudogene,,,
ENSG00000227883,processed_pseudogene,ATP6V0E1P4,ATP6V0E1P4,HGNC:41938
ENSG00000286455,lncRNA,,,
ENSG00000119953,protein_coding,SMNDC1,SMNDC1,HGNC:16900
ENSG00000225087,lncRNA,,,
ENSG00000255919,processed_pseudogene,,,
ENSG00000279630,TEC,,,
ENSG00000257336,processed_pseudogene,PRELID2P1,PRELID2P1,HGNC:43892
ENSG00000256699,lncRNA,TMEM132D-AS2,TMEM132D-AS2,HGNC:53324
ENSG00000224986,processed_pseudogene,PPP1R8P1,PPP1R8P1,HGNC:9297
ENSG00000280378,TEC,,,
ENSG00000188786,protein_coding,MTF1,MTF1,HGNC:7428
ENSG00000284673,transcribed_unprocessed_pseudogene,,,
ENSG00000278011,lncRNA,,,
ENSG00000111445,protein_coding,RFC5,RFC5,HGNC:9973
ENSG00000270019,lncRNA,,,
ENSG00000204335,protein_coding,SP5,SP5,HGNC:14529
ENSG00000262312,lncRNA,,,
ENSG00000261938,lncRNA,,,
ENSG00000188827,protein_coding,SLX4,SLX4,HGNC:23845
ENSG00000224076,lncRNA,,,
ENSG00000227187,processed_pseudogene,RPL21P31,RPL21P31,HGNC:36306
ENSG00000144355,protein_coding,DLX1,DLX1,HGNC:2914
ENSG00000165076,protein_coding,PRSS37,PRSS37,HGNC:29211
ENSG00000273143,lncRNA,DUSP5-DT,DUSP5-DT,HGNC:55154
ENSG00000237642,processed_pseudogene,HMGB3P5,HMGB3P5,HGNC:39105
ENSG00000138166,protein_coding,DUSP5,DUSP5,HGNC:3071
ENSG00000242609,processed_pseudogene,CCDC137P,CCDC137P,HGNC:33459
ENSG00000242428,lncRNA,CFAP20DC-AS1,CFAP20DC-AS1,HGNC:41063
ENSG00000174407,lncRNA,MIR1-1HG,MIR1-1HG,HGNC:16159
ENSG00000181577,lncRNA,C6orf223,C6orf223,HGNC:28692
ENSG00000162434,protein_coding,JAK1,JAK1,HGNC:6190
ENSG00000231881,lncRNA,,,
ENSG00000183239,processed_pseudogene,,,
ENSG00000287562,lncRNA,,,
ENSG00000180992,protein_coding,MRPL14,MRPL14,HGNC:14279
ENSG00000240423,lncRNA,LINC00636,LINC00636,HGNC:27702
ENSG00000232760,unprocessed_pseudogene,,,
ENSG00000263235,lncRNA,,,
ENSG00000177697,protein_coding,CD151,CD151,HGNC:1630
ENSG00000137216,protein_coding,TMEM63B,TMEM63B,HGNC:17735
ENSG00000144827,protein_coding,ABHD10,ABHD10,HGNC:25656
ENSG00000230496,unprocessed_pseudogene,MTCO2P7,MTCO2P7,HGNC:52023
ENSG00000224099,lncRNA,,,
ENSG00000126602,protein_coding,TRAP1,TRAP1,HGNC:16264
ENSG00000223646,lncRNA,,,
ENSG00000107951,protein_coding,MTPAP,MTPAP,HGNC:25532
ENSG00000144331,protein_coding,ZNF385B,ZNF385B,HGNC:26332
ENSG00000289577,lncRNA,,,
ENSG00000234139,lncRNA,,,
ENSG00000289373,lncRNA,,,
ENSG00000286787,lncRNA,,,
ENSG00000232406,lncRNA,EPB41L1-AS1,EPB41L1-AS1,HGNC:55728
ENSG00000272104,protein_coding,,,
ENSG00000232442,lncRNA,MHENCR,MHENCR,HGNC:53110
ENSG00000174500,protein_coding,GCSAM,GCSAM,HGNC:20253
ENSG00000232645,lncRNA,LINC01431,LINC01431,HGNC:50744
ENSG00000289548,lncRNA,,,
ENSG00000196756,lncRNA,SNHG17,SNHG17,HGNC:48600
ENSG00000285871,lncRNA,,,
ENSG00000206855,snRNA,RNU6-571P,RNU6-571P,HGNC:47534
ENSG00000214875,processed_pseudogene,MED28P1,MED28P1,HGNC:45078
ENSG00000229001,processed_pseudogene,ACTBP14,ACTBP14,HGNC:45086
ENSG00000122862,protein_coding,SRGN,SRGN,HGNC:9361
ENSG00000274008,misc_RNA,Metazoa_SRP,,
ENSG00000233163,processed_pseudogene,RPS12P17,RPS12P17,HGNC:35705
ENSG00000265190,protein_coding,ANXA8,ANXA8,HGNC:546
ENSG00000256643,lncRNA,LINC02441,LINC02441,HGNC:53373
ENSG00000286248,lncRNA,,,
ENSG00000276115,lncRNA,,,
ENSG00000256825,protein_coding,,,
ENSG00000233038,lncRNA,PTPRN2-AS1,PTPRN2-AS1,HGNC:40488
ENSG00000238072,processed_pseudogene,CDC26P1,CDC26P1,HGNC:22770
ENSG00000260030,lncRNA,,,
ENSG00000287714,lncRNA,,,
ENSG00000213296,processed_pseudogene,,,
ENSG00000249267,lncRNA,LINC00939,LINC00939,HGNC:48631
ENSG00000284707,lncRNA,,,
ENSG00000144118,protein_coding,RALB,RALB,HGNC:9840
ENSG00000274874,lncRNA,,,
ENSG00000287865,lncRNA,,,
ENSG00000259294,lncRNA,,,
ENSG00000234358,processed_pseudogene,,,
ENSG00000272839,lncRNA,,,
ENSG00000123104,protein_coding,ITPR2,ITPR2,HGNC:6181
